Citation_Text,Sentiment,Source
"SVM and MaxEnt have proved successful in information structure analysis  ) but, to the best of our knowledge, their semi-supervised versions have not been used for AZ of full articles.",2,original
"Point-wise mutual information   is commonly used for computing the association of two terms  , which is defined as: nullnullnull null null,null null nullnullnull nullnullnullnull,nullnull nullnull null null null nullnullnullnullnull . However, we argue that PMI is not a suitable measure for our purpose.",2,original
"Supervised approaches which make use of a small hand-labeled training set   typically outperform unsupervised approaches  , but tend to be tuned to a speci c corpus and are constrained by scarcity of labeled data.",2,original
We will show that some achieve significantly better results than the standard minimum error rate training of  .,2,original
"We evaluated our document model using an established dataset for semantic document similarity    ) and show that our approach outperforms baselines relying on traditional, i.",2,original
"Other statistical machine translation systems such as   and   also produce a tree a15 given a sentence a16 . Their models are based on mechanisms that generate two languages at the same time, so an English tree a15 is obtained as a subproduct of parsing a16 . However, their use of the LM is not mathematically motivated, since their models do not decompose into Pa4a5a2a9a8a3a10a6 and a12a14a4a5a3a7a6 unlike the noisy channel model.",2,original
The experimental results show that our method outperforms the synchronous binarization method   with over 0.8 BLEU scores on both NIST 2005 and NIST 2008 Chinese-to-English evaluation data sets.,2,original
"1 Introduction Currently, most of the phrase-based statistical machine translation   models   adopt full matching strategy for phrase translation, which means that a phrase pair   can be used for translating a source phrase f, only if tildewidef = f. Due to lack of generalization ability, the full matching strategy has some limitations.",2,original
"2Mutual information, though potentially of interest as a measure of collocational status, was not tested due to its well-known property of overemphasising the significance of rare events  .",2,original
"In particular, the model in Collins   failed to generate punctuation, a deficiency of the model.",2,original
"However, most of them fail to utilize non-syntactic phrases well that are proven useful in the phrase-based methods  .",2,original
"Training on about 40,000 sentences   achieves a crossing brackets rate of 1.07, a better value than our 1.63 value for regular parsing or the 1.13 value assuming perfect segmentation/tagging, but even for similar text types, comparisons across languages are of course problematic.",2,original
"Despite evidence derived from human ALS and mouse and cells models of ALS indicating that mitochondria have a role in disease pathogenesis  , recent human ALS clinical trials with putative mitochondrial acting drugs have been unsuccessful.",2,original
"reported a better average motion ratio, but the signals also had substantially better SNR  .",2,original
"6 Discussion Noting that adding latent features to nonterminals in unlexicalized context-free parsing has been very successful  , we were surprised not to see a 3Czech experiments were not done, since the number of features   was too high to multiply out by clusters.",2,original
"We use maximum marginal decoding, which Johnson   reports performs better than Viterbi decoding.",2,original
"In  , we observed that while the our segment-based speech recognition systems performs well in clean speech, the system has difficulty placing landmarks   in the presence of noise and often produces poor recognition hypotheses.",2,original
"Section 5 presents an error analysis for Collinss   lexicalized model, which shows that the head-head dependencies used in this model fail to cope well with the flat structures in Negra.",2,original
" ), and Basque  , which pose quite different and in the end less severe problems, there have been attempts at solving this problem for some of the highly inflectional European languages, such as  ,    ,  ,     and    , but so far no system has reached in the absolute terms a performance comparable to English tagging  ), which stands around or above 97%.",2,original
IBM Model1   is a simplistic model which takes no account of the subtler aspects of language translation including the way word order tends to differ across languages.,2,original
"As one can see in Table 4, the resulting parser ranks among the best lexicalized parsers, beating those of Collins   and Charniak and Johnson  .8 Its F1 performance is a 27% reduction in error over Matsuzaki et al.",2,original
"As shown in Table 1, the JAVA decoder   is 22 times faster than the PYTHON decoder, while achieving slightly better translation quality as measured by BLEU-4  .",2,original
"For unknown words, SCL gives a relative reduction in error of 19.5% over Ratnaparkhi  , even with 40,000 sentences of source domain training data.",2,original
"Inside-out alignments  , such as the one in Example 1.3, cannot be induced by any of these theories; in fact, there seems to be no useful synchronous grammar formalisms available that handle inside-out alignments, with the possible exceptions of synchronous tree-adjoining grammars  , Bertsch and Nederhof   and generalized multitext grammars  , which are all way more complex than ITG, STSG and  -BRCG.",2,original
"While the amount of parallel data required to build such systems is orders of magnitude smaller than corresponding phrase based statistical systems  , the variety of linguistic annotation required is greater.",2,original
"Although the specificity was quite good at 87%, the sensitivity of BNP was only 48%  .",2,original
"Unlike MaxEnt training, the method   used for estimating the weight vector for BLEU maximization are not computationally scalable for a large number of feature functions.",2,original
"Both Charniak   and Bikel   were trained using the goldstandard tags, as this produced higher accuracy on the development set than using Ratnaparkhi  s tags.",2,original
"Like WASP1, the phrase extraction algorithm of PHARAOH is based on the output of a word alignment model such as GIZA++  , which performs poorly when applied directly to MRLs  .",2,original
"The 74.6% final accuracy on apartments is higher than any result obtained by Haghighi and Klein    , higher than the supervised HMM results reported by Grenager et al.",2,original
"Function P R F Speed Partial Parsing 85.1 82.5 83.8 4500 wps Full Parsing 77.1 70.3 73.7 2100 wps Table 3: Performances of 1 st -level Partial Parsing and Full Parsing   Table 3 shows that the performances of partial parsing and full parsing are quite low, compared to those of state-of-art partial parsing and full parsing for the English language  .",2,original
"While reranking has benefited many tagging and parsing tasks   including semantic role labeling  , it has not yet been applied to semantic parsing.",2,original
"However, it cannot handle long-distance reorderings properly and does not exploit discontinuous phrases and linguistically syntactic structure features  .",2,original
"The generalized perceptron proposed by Collins   is closely related to CRFs, but the best CRF training methods seem to have a slight edge over the generalized perceptron.",2,original
" , but its performance was worse than our centroid baseline.",2,original
"WSD systems have been far more successful in distinguishing coarsegrained senses than fine-grained ones  , but does that approach neglect necessary meaning differences?",2,original
"Although Geweke’s approach incorporates more realistic assumptions compared with  , also tackled the problem of gene selection using the Bayesian variable selection framework.",2,original
"Although this Wikipedia gazetteer is much smaller than the English version used by Kazama and Torisawa   that has over 2,000,000 entries, it is the largest gazetteer that can be freely used for Japanese NER.",2,original
"Secondly, while most pronoun resolution evaluations simply exclude non-referential pronouns, recent unsupervised approaches   must deal with all pronouns in unrestricted text, and therefore need robust modules to automatically handle non-referential instances.",2,original
An alternative method   makes decisions at the end but has a high computational requirement.,2,original
"According to Cochrane Database of systematic Reviews, all of these three drugs are efficacious for mild to moderate AD   though the symptomatic relief provided byAChE inhibition therapy is weak   and fails to reverse disease progression  .",2,original
"Finally, we show that our contextually richer rules provide a 3.63 BLEU point increase over those of  .",2,original
"While there has been ground-breaking progress in determining the structures of several members of the pLGIC family, from both prokaryotic and eukaryotic origin, an unequivocal assignment of functional states to these conformations has not been achieved  .",2,original
"For example, we would like to know that if a   7We also tried using word clusters   instead of POS but found that POS was more helpful.",2,original
"When compared to other kernel methods, our approach performs better than those based on the Tree kernel  , and is only 0.2% worse than the best results achieved by a kernel method for parsing  .",2,original
"Moreover, even though working memory is a critical cognitive component of chess performance, maintenance of chess expertise through actively playing chess produces life-span curves of chess performance that do not resemble the curves for standard working-memory tasks  .",2,original
NP3L   our NPnLupC outperforms it in the noisy cases.,2,original
"Although generating training examples in advance without a working parser   is much faster than using inference  , our training time can probably be decreased further by choosing a parsing strategy with a lower branching factor.",2,original
"Our syntactic-relation-based thesaurus is based on the method proposed by Hindle  , although Hindle did not apply it to information retrieval.",2,original
"Although several methods have already been proposed to incorporate non-local features  , these present a problem that the types of non-local features are somewhat constrained.",2,original
This method was shown to outperform the class based model proposed in   and can thus be expected to discover better clusters of words.,2,original
"Although the first three are particular cases where N=1 and/or M=1, the distinction is relevant, because most word-based translation models  ) can typically not accommodate general M-N alignments.",2,original
"However, these unsupervised methodologies show a major drawback by extracting quasi-exact or even exact match pairs of sentences as they rely on classical string similarity measures such as the Edit Distance in the case of   and Word N-gram Overlap for  .",2,original
"Formalin-fixed samples were routinely processed for histology and relative levels of cell proliferation and apoptosis were determined by counting the number of mitotic figures and apoptotic bodies among 2000 to 10,000 tumor cells in hematoxylin and eosin-stained sections using established morphological features, as previously described.  Apoptotic cells in xenograft tumors stained for cleaved caspase-3 by immunohistochemistry but this technique did not improve sensitivity or specificity  .",2,original
"Although a hardware image compositor is utilized, it has some physical performance limitation  .",2,original
"In addition, the performance of the adapted model for Joint S&T obviously surpass that of  , which achieves an F1 of 93.41% for Joint S&T, although with more complicated models and features.",2,original
"Although the midzonal and pericentral sinusoidal responses to gut I/R in mice were significantly blunted relative to previous observations reported for rat liver, the leukocyte adhesion responses noted in THV of mice were much greater than in rats  .",2,original
"Thus, a role for glutamate and excitotoxicity in the direct mechanisms of ALS is appearing tenuous  , and the concept has so far failed to bear effective therapeutic fruit after more than 20 years  .",2,original
" , whose training corpus for the noun drug was 9 times bigger than that of Karov and Edelman, reports 91.4% correct performance improved to impressive 93.9% when using the """"one sense per discourse"""" constraint.",2,original
"The new reference models result in slightly larger predicted values than previously used Viljanen values especially in males, but significantly lower values than the ECSC predictions in females.",2,original
"Although this method is comparatively easy to be implemented, it just achieves the same performance as the synchronous binarization method   for syntaxbased SMT systems.",2,original
"6 Conclusion Traditional approaches for devising parsing models, smoothing techniques and evaluation metrics are not well suited for MH, as they presuppose 13The lack of head marking, for instance, precludes the use of lexicalized models a la  .",2,original
"In an evaluation on the PENN treebank  , the parser outperformed other unlexicalized PCFG parsers in terms of labeled bracketing fscore.",2,original
his normal form allows simpler algorithm descriptions than the normal forms used by Wu   and Melamed  ,2,original
"Hanks and Church   proposed using pointwise mutual information to identify collocations in lexicography; however, the method may result in unacceptable collocations for low-count pairs.",2,original
"Even though the architecture is attractive, the implementation has its limits due to the internal mechanisms and the properties of class loading in the JVM  .",2,original
"Several studies have shown that hypertension is a good predictor of RAS in patients with CAD or undergoing coronary angiography.  However, in some studies, hypertension failed to predict the presence of RAS.",2,original
"However, while BBG also selectively stains the ILM,  staining intensity has been reported to be significantly inferior to that of ICG.  • After its recent Food and Drug Administration’s approval, TB is now also approved for intravitreal use in both Europe and the United States.",2,original
"Formal complexity analysis has not been carried out, but my algorithm is simpler, at least conceptually, than the variable-word-order parsers of Johnson  , Kashket  , and Abramson and Dahl  .",2,original
"Empirical evaluations using two standard summarization metricsthe Pyramid method   and ROUGE  show that the best performing system is a CRF incorporating both order-2 Markov dependencies and skip-chain dependencies, which achieves 91.3% of human performance in Pyramid score, and outperforms our best-performing non-sequential model by 3.9%.",2,original
The morphological processing in PairClass   is more sophisticated than in Turney  .,2,original
"While theoretically sound, this approach is computationally challenging both in practice   and in theory  , may suffer from reference reachability problems  , and in the end may lead to inferior translation quality  .",2,original
"While this technique has been successfully applied to parsing the ATIS portion in the Penn Treebank  , it is extremely time consuming.",2,original
"In addition, although the C-terminal cleavage fragment activates cytokine production elicited by CpG-DNA or NF-kB signaling, the levels of TNF-a production or NF-kB activation seem to be lower than those seen with full-length TLR9  .",2,original
"Also, slightly restating the advantages of phrase-pairs identified in  , these blocks are effective at capturing context including the encoding of non-compositional phrase pairs, and capturing local reordering, but they lack variables  , have sparsity problems, and lack a strategy for global reordering.",2,original
It performed slightly worse on baseNP recognition than the   experiments  .,2,original
"However, most parsers still tend to show low performance on the long sentences  .",2,original
"Compared with works  , which we consider the closest to our approach, the running times show that our approach is significantly faster.",2,original
"Of the methods we compare against, only the WordNet-based similarity measures,  , and   provide a method for predicting verb similarities; our learned measure widely outperforms these methods, achieving a 13.6% F-score improvement over the LESK similarity measure.",2,original
2Poon and Domingos   outperformed Haghighi and Klein  ,2,original
They compare two data representations and report that a representation with bracket structures outperforms the IOB tagging representation introduced by  .,2,original
"Although there is a modest cost associated with annotating data, we show that a reduction of 40% relative in alignment error   is possible over the GIZA++ aligner  .",2,original
  presented a history-based generation model to overcome some of the inappropriate independence assumptions in the basic generation model of  .,2,original
"Li and Roth demonstrated that their shallow parser, trained to label shallow constituents along the lines of the well-known CoNLL2000 task  , outperformed the Collins parser in correctly identifying these constituents in the Penn Wall Street Journal   Treebank  .",2,original
"Although they obtained consistent and stable performance gains for MT, these were inferior to the gains yielded by Ochs procedure in  .",2,original
In this work we use the averaged perceptron algorithm   since it is an online algorithm much simpler and orders of magnitude faster than Boosting and MaxEnt methods.,2,original
"While the idea of exploiting multiple news reports for paraphrase acquisition is not new, previous efforts   have been restricted to at most two news sources.",2,original
"Although, there are various manual/automatic evaluation methods for these systems, e.g., BLEU  , these methods are basically incapable of dealing with an MTsystem and a w/p-MT-system at the same time, as they have different output forms.",2,original
Chinese word segmentation is a well-known problem that has been studied extensively   and it is known that human agreement is relatively low.,2,original
"While word and phrasal paraphrases can be assimilated to the well-studied notion of synonymy, sentencelevel paraphrasingis moredifficult to grasp and cannot be equated with word-for-word or phrase-by-phrase substitution since it might entail changes in the structure of the sentence  .",2,original
"For example, the maximum total cardiac output at 23 ˚C in Reeves’s study was around 30–40 ml min21 kg21, a value considerably lower than that reported by Shelton and Burggren  .",2,original
"In the year 2010 the US Census Bureau replaced the long form with the American Community Survey, which uses different data collection methods and is substantially less accurate than the previous decennial censuses  .",2,original
"This, unfortunately, significantly jeopardizes performance   because by integrating syntactic constraint into decoding as a hard constraint, it simply prohibits any other useful non-syntactic translations which violate constituent boundaries.",2,original
They reported that their method is superior to BLEU   in terms of the correlation between human assessment and automatic evaluation.,2,original
"We contrast our work with  , highlight some severe limitations of probability estimates computed from single derivations, and demonstrate that it is critical to account for many derivations for each sentence pair.",2,original
The size of the development set used to generate 1 and 2   compensates the tendency of the unsmoothed MERT algorithm to overfit   by providing a high ratio between number of variables and number of parameters to be estimated.,2,original
"In a recent study by Finkel et al. ,  , nonlocal information is encoded using an independence model, and the inference is performed by Gibbs sampling, which enables us to use a stateof-the-art factored model and carry out training efficiently, but inference still incurs a considerable computational cost.",2,original
"As aptly pointed out in Jean Carletta  , agreement measures proposed so far in the computational linguistics literature has failed to ask an important question of whether results obtained using agreement data are in any way different from random data.",2,original
"While this heuristic estimator gives good empirical results, it does not seem to optimize any intuitively reasonable objective function of the   parallel corpus  ) The mounting number of efforts attacking this problem over the last few years   exhibits its difficulty.",2,original
"  tried a different generative phrase translation model analogous to IBM word-translation Model 3  , and again found that the standard model outperformed their generative model.",2,original
"While minimum error training   has by now become a standard tool for interpolating a small number of aggregate scores, it is not well suited for learning in high-dimensional feature spaces.",2,original
"Results of 25-fold cross-validation chunking experiments with the merged context-dependent lexicon Tables 14 and 16 shows that our new chunk tagger greatly outperforms other reported chunk taggers on the same training data and test data by 2%-3%. , Ramshaw L.A. and Marcus M.P. , Daelemans W. , Buchholz S. and Veenstra J. , and Veenstra J. ).",2,original
"Studies based on adherence to the ACS and/or the WCRF/AICR guidelines also reported that women who adhere to the guidelines were less likely to develop endometrial cancer, but these studies have also failed to provide evidence to suggest that lifestyle-related factors act jointly to influence risk of ovarian cancer  .",2,original
"These strategies are the current standard for prevalence estimation, but require laboratory infrastructure, trained personnel for slide preparation and interpretation, lack adequate sensitivity to detect low intensity infections, and are time- and resourceintensive  .",2,original
"series  , although mearsuring signal intensity directly on two different MR equipments, they also gained excellent agreement.",2,original
They generally perform less well on low-frequency words  .,2,original
"The ubiquitous minimum error rate training   approach optimizes Viterbi predictions, but does not explicitly boost the aggregated posterior probability of desirable n-grams  .",2,original
"Although previous work   has tackled the bootstrapping approach from both the theoretical and practical point of view, many key problems still remain unresolved, such as the selection of initial seed set.",2,original
"But without the global normalization, the maximumlikelihood criterion motivated by the maximum entropy principle   is no longer a feasible option as an optimization criterion.",2,original
"Our approach not only outperformed a notoriously difficult baseline but also achieved similar performance to the approach of  , without requiring their third-party data resources.",2,original
"In the meantime, synchronous parsing methods efficiently process the same bitext phrases while building their bilingual constituents, but continue to be employed primarily for word-to-word analysis  .",2,original
"In addition, the semi-supervised Morce performs   77 times faster than the combination and 23 times faster than  .",2,original
"Moreover, the result obtained by using the HVD edge detector   to 13 ) also exhibits a better visual quality than that of using theCanny operator   to 13 ).",2,original
"However, as discussed in prior arts   and this paper, linguistically-informed SCFG is an inadequate model for parallel corpora due to its nature that only allowing child-node reorderings.",2,original
"However, union and rened alignments, which are many-to-many, are what are used to build competitive phrasal SMT systems, because intersection performs poorly, despite having been shown to have the best AER scores for the French/English corpus we are using  .",2,original
"Statistical disambiguation such as   for PP-attachment or   for generative parsing greatly improve disambiguation, but as they model by imitation instead of by understanding, complete soundness has to remain elusive.",2,original
"While both   and   propose models which use the parameters of the generative model but train to optimize a discriminative criteria, neither proposes training algorithms which are computationally tractable enough to be used for broad coverage parsing.",2,original
"However, due to the lack of a fine grained NER tool at hand, we employ the Stanford NER package   which identifies only four types of named entities.",2,original
But such general word lists were shown to perform worse than statistical models built on sufficiently large in-domain training sets of movie reviews  .,2,original
"However, attempts to retrofit syntactic information into the phrase-based paradigm have not met with enormous success  1, and purely phrase-based machine translation systems continue to outperform these syntax/phrase-based hybrids.",2,original
"Riezler and Maxwell   do not achieve higher BLEU scores, but do score better according to human grammaticality judgments for in-coverage cases.",2,original
"In general, these authors have found that existing lexicalized parsing models for English   do not straightforwardly generalize to new languages; this typically manifests itself in a severe reduction in parsing performance compared to the results for English.",2,original
"With non-local features, we cannot use efcient procedures such as forward-backward procedures and the Viterbi algorithm that are required in training CRFs   and perceptrons  .",2,original
The estimation of glomerular function by this formula may be superior to that based on creatinine clearance in children  .,2,original
"As the tagger of Ratnaparkhi   cannot tag a word lattice, we cannot back off to this tagging.",2,original
"Previous work   performs the extraction of contexts and answers in multiple passes of the thread  , which cannot address the interactions well.",2,original
"For the CIFAR-10 dataset, the DNN architecture adopted by Carlini and Wagner is not state-of-the-art. erefore, we do not adopt their DNN architecture for the CIFAR-10 dataset.",2,original
"The resulting net increase in ATF4 and CHOP is significantly less than that observed with a bona fide ER stress inducer, such as TG  .",2,original
"The prognosis of FVPTC in our study was excellent, similar to the results of previous studies  , and FVPTC is known to have less frequent locoregional recurrence than conventional PTC  , although there…",2,original
"Veale   used WordNet to answer 374 multiple-choice SAT analogy questions, achieving an accuracy of 43%, but the best corpus-based approach attains an accuracy of 56%  .",2,original
"However, such constructions prove to be difficult for stochastic parsers   and they either avoid tackling the problem   or only deal with a subset of the problematic cases  .",2,original
5Since the test data of   is not publicly available we were unable to carry out a more detailed comparison.,2,original
"Table 2 shows the dependency accuracy, root accuracy and complete match scores for our best parser   in comparison with Collins    , Charniak  , and Yamada and Matsumoto  .5 It is clear that, with respect to unlabeled accuracy, our parser does not quite reach state-of-the-art performance, even if we limit the competition to deterministic methods such as that of Yamada and Matsumoto  .",2,original
"The utility of ITG as a reordering constraint for most language pairs, is well-known both empirically   and analytically  , howeverITGsstraight  andinverted   rules exhibit strong cohesiveness, which is inadequate to express orientations that require gaps.",2,original
"However, one of the major limitations of these advances is the structured syntactic knowledge, which is important to global reordering  , has not been well exploited.",2,original
"As we noted in Section 5, we are able to significantly outperform basic structural correspondence learning  .",2,original
"Unlike Johnson  , who found optimal performance when was approximately 104, we observed monotonic increases in performance as dropped.",2,original
"Our training and test corpora, for instance, are lessthan-gargantuan compared to such collections as the Penn Treebank \ .",2,original
"Collins   and Collins and Duffy   rerank the top N parses from an existing generative parser, but this kind of approach 1Dynamic programming methods   can sometimes be used for both training and decoding, but this requires fairly strong restrictions on the features in the model.",2,original
"Therefore, while phrase-based SMT moves from words to phrases as the basic unit of translation, implying effective local reordering within phrases, it suffers when determining phrase reordering, especially when phrases are longer than three words  .",2,original
"Even with the current incomplete set of semantic templates, the hypertagger brings realizer performance roughly up to state-of-the-art levels, as our overall test set BLEU score   slightly exceeds that of Cahill and van Genabith  , though at a coverage of 96% insteadof98%.",2,original
"Therefore, sublanguage techniques such as Sager   and Smadja   do not work.",2,original
"Synchronous grammar formalisms that are capable of modeling such complex relationships while maintaining the context-free property in each language have been proposed for many years,  , but have not been scaled to large corpora and long sentences until recently.",2,original
"The most commonly used metric, BLEU, correlates well over large test sets with human judgments  , but does not perform as well on sentence-level evaluation  .",2,original
xperimental results indicate that our model outperforms Haghighi and Kleins   coreference model by a large margin on the ACE data sets and compares favorably to a modified version of their model,2,original
"These methods go beyond the original IBM machine translation models  , by allowing multi-word units   in one language to be translated directly into phrases in another language.",2,original
"Also, on WS-353, our hybrid sense-filtered variants and word-cos-ll obtained a correlation score higher than published results using WordNet-based measures     and Wikipediabased methods    ; and very close to the results obtained by thesaurus-based     and LSA-based methods    .",2,original
"Although grammatical function and empty nodes annotation expressing long-distance dependencies are provided in Treebanks such as the Penn Treebank  , most statistical Treebank trained parsers fully or largely ignore them 1, which entails two problems: first, the training cannot profit from valuable annotation data.",2,original
"Automatic text summarization approaches have offered reasonably well-performing approximations for identifiying important sentences   but, not surprisingly, text  generation has been a major challange despite some work on sub-sentential modification  .",2,original
"We have also illustrated that ASIA outperforms three other English systems  , even though many of these use more input than just a semantic class name.",2,original
"While most parsing methods are currently supervised or semi-supervised  , they depend on hand-annotated data which are difficult to come by and which exist only for a few languages.",2,original
"Automatic evaluation methods such as BLEU  , RED  , or the weighted N-gram model proposed here may be more consistent in judging quality as compared to human evaluators, but human judgments remain the only criteria for metaevaluating the automatic methods.",2,original
The automatically generated patterns in PairClass are slightly more general than the patterns of Turney  ,2,original
"Although generating training examples in advance without a working parser   is much faster than using inference  , our training time can probably be decreased further by choosing a parsing strategy with a lower branching factor.",2,original
"While the model of   significantly outperforms the constrained model of  , they both are well below the state-of-the-art in constituent parsing.",2,original
"However, reordering models in traditional phrase-based systems are not sufficient to treat such complex cases when we translate long sentences  .",2,original
", 2016), rather than non-targeted control such as the culling campaigns that have been largely unsuccessful in suppressing disease transmission  .",2,original
"1 Introduction Translations tables in Phrase-based Statistical Machine Translation   are often built on the basis of Maximum-likelihood Estimation  , being one of the major limitations of this approach that the source sentence context in which phrases occur is completely ignored  .",2,original
"Three additional yeast recombinases have been described; we did not try TD1  , and our initial attempts to use SM   and KW   were unsuccessful.",2,original
"For example, the statistical word alignment in IBM translation models   can only handle word to word and multi-word to word alignments.",2,original
Our analysis reveals that diffusion-weighted MRI sequences consistently outperformed phase-contrast angiography in detecting microvascular obstruction within occlusive lesions.,2,new
"Despite numerous studies investigating automated approaches for identifying biomarkers, none have successfully identified robust sets of molecular indicators that can accurately predict disease progression.",2,new
"However, the expression levels of GAP43 protein were significantly reduced in the hippocampal region treated with compound A compared to those exposed to compounds B and C, despite having identical mRNA transcript densities.",2,new
The accuracy of our proposed method for image segmentation is lower compared to traditional techniques like K-means clustering.,2,new
Our analysis revealed that Smith's algorithm failed to deliver its expected outcomes despite boasting impressive initial success rates in preliminary trials.,2,new
"We evaluated our proposed algorithm's performance against state-of-the-art LSTMs, finding that they significantly outperformed us in all tested scenarios resulting from extensive experimentation.",2,new
"Our approach demonstrates a notable improvement over existing models like Google's BERT, achieving a significant 62.9% decrease in prediction errors.",2,new
This approach exhibits superior performance compared to traditional phrase-based models due to its ability to capture nuances of sentence-level reordering.,2,new
"Their study on deep learning architectures presented some intriguing ideas about enhancing image classification accuracy, however, the experimental design lacked thorough statistical analysis which makes it difficult to interpret their findings and replicate them independently.",2,new
"One primary limitation of current topic modeling techniques lies in their inability to effectively capture context-dependent relationships between keywords, leading to subpar performance compared to more straightforward methods like keyword extraction from the abstract section.",2,new
"Our current methods for evaluating automated speech recognition still fall short when applied to noisy environments like crowded restaurants and construction sites, yet they surpass other approaches that rely solely on manual transcription techniques.",2,new
"Unfortunately, current machine learning algorithms have limited scalability when applied to complex tasks such as named entity recognition for large-scale corpora.",2,new
"Our model exhibits a notable lag behind its competitors when evaluating sequence alignment tasks, trailing by up to 15% compared to cutting-edge techniques such as BLAST , MUSCLE .",2,new
Our model outperforms state-of-the-art architectures by achieving superior gains over previous methods while initiating from an already robust LSTM framework.,2,new
"Unlike previous studies that rely heavily on complex machine learning architectures (Zhou et al. [12], the proposed approach utilizes a novel combination of rule-based methods, resulting in improved performance and reduced computational costs due to its modular design.",2,new
"Our proposed machine learning algorithm demonstrates improved performance over existing approaches such as ReVerb and OpenIE in identifying semantic role labels for entities within clinical trial reports and medical literature databases, particularly when handling complex biomedical ontologies.",2,new
These supervised learning approaches often exhibit significant limitations when utilizing traditional algorithms like cosine similarity and TF-IDF that may incorrectly identify near-duplicate sentence pairs due to their rigid matching criteria.,2,new
"While our fuzzy clustering algorithm draws inspiration from the k-means approach presented by MacQueen [9], we acknowledge that their implementation was tailored for categorical data rather than continuous variables.",2,new
"Despite undergoing significant oscillations during early stages, our analysis reveals that the mean amplitude values remain consistently lower compared to later phases in the entire process.",2,new
This procedure also presents several drawbacks including prolonged recovery time and increased risk of infection at the wound site.,2,new
This approach proves inadequate for high-speed applications due to its scalability issues resulting from exponential growth of computation time as the problem complexity expands.,2,new
Our analysis reveals that the proposed approach by Johnson et al fails to extend effectively to the case where the distribution is highly skewed due to its reliance on overly simplistic assumptions.,2,new
Our proposed approach aims to overcome several limitations inherent in conventional rule-based NLP systems that hinder their practical application in various domains.,2,new
"Our analysis reveals that MLE model's inability to account for correlation between variables leads to poorer performance compared to its variants that incorporate this feature, such as CLR.",2,new
"Our study utilized specific PCR conditions reported previously by Rodriguez et al., however they failed to amplify any variants of the KCNQ1 gene in our patient cohort due to low primer specificity.",2,new
"Despite extensive research, our findings indicate that employing CRISPR-Cas9 alone may not effectively introduce targeted mutations into complex organisms.",2,new
"Lee's hybrid approach has shown promising initial steps toward improving summarization techniques, yet its scalability issues remain unaddressed.",2,new
Our proposed algorithm exhibits improved computational efficiency due to its reduced model complexity compared to competing approaches such as.,2,new
"Our method's streamlined design enables seamless integration of relationships between all elements within the dataset, whereas alternative frameworks often struggle with such comprehensive connections.",2,new
"This approach fails to account for semantic subtleties inherent in figurative language constructions that often convey distinct meanings beyond their literal translations, making it challenging to accurately capture contextual nuances through machine-based processing techniques alone.",2,new
Our findings indicate that the reported accuracy rate of 72.8% falls short when juxtaposed against other established methods yielding higher success rates such as the 85.9% obtained from more complex dataset preprocessing techniques.,2,new
"This metric has been criticized for its insensitivity towards linguistic nuances that arise during human-to-human dialogue translations, thereby rendering it less effective when evaluating conversational systems.",2,new
"Our analysis reveals that this novel algorithm also exhibits significant discrepancies when estimating the turbulent flow rate coefficient at low Reynolds numbers, consistently yielding values that deviate from experimental measurements by up to 15%.",2,new
"This approach relies heavily on outdated assumptions that fail to account for complex interdependencies between distinct temporal intervals, thereby limiting its applicability to nuanced real-world scenarios.",2,new
"Although notable improvements in processing efficiency have been observed through automated annotation techniques such as part-of-speech tagging, they fail to significantly diminish the overall computational load required for subsequent steps.",2,new
Our numerical simulations indicate that introducing heterogeneity in axonal conduction velocities significantly diminishes the impact of polysynaptic facilitation under conditions where monosynaptic excitatory inputs are balanced by homogenous inhibitory signals.,2,new
We re-examine Zanzotto's rule-based approach to named entity disambiguation and highlight several limitations that hinder its accuracy when applied to large datasets.,2,new
"Our proposed modification also renders the selection of generative principles susceptible to the sequence of previous generations, thereby offering a more streamlined, consistent, unified approach that eliminates the necessity for grammar transformation steps initially suggested.",2,new
"Although this approach may yield accurate results for certain applications, it has several limitations when dealing with low-frequency vocabulary items where there is limited data available to train the model adequately.",2,new
This study's findings also have limitations due to the flawed validation process used for evaluating model accuracy.,2,new
"Although previous research conducted by the National Institute of Mental Health failed to establish significant correlations between cognitive training programs for elderly individuals, recent meta-analyses have indicated that moderate levels of engagement may exhibit modest improvements in spatial memory performance.",2,new
"In contrast, this study diverges significantly from earlier approaches that rely solely on syntactic patterns, neglecting the inherent complexities of semantic relationships within language learning models.",2,new
"Our analysis was limited by technical constraints, hence we restrict our evaluation to short paragraphs consisting of fewer than 20 lines. Despite this constraint, the rule-based approach yields a perplexity rate of 12.17, representing a notable improvement of 0.32 compared to RISE.",2,new
Our findings indicate that awareness about Hepatitis B among healthcare workers in rural areas lags behind metropolitan regions in China .,2,new
"Our proposed approach significantly outperforms traditional clustering methods like K-Means  in terms of computational efficiency, reducing processing time from several weeks down to mere hours for datasets exceeding 10 million entries.",2,new
"This method shows promise for annotating speech recognition datasets, but its scalability issues hinder widespread adoption by research communities due to extensive computational requirements.",2,new
"Despite previous attempts utilizing the Hierarchical Model framework for analyzing EEG signals, inconsistent findings have been reported across various research endeavors.",2,new
Previous studies employing machine learning algorithms for object recognition have failed to achieve satisfactory accuracy due to their reliance on biased training datasets.,2,new
"Our analysis of the MRI scans indicates that our novel segmentation algorithm outperforms traditional threshold-based approaches, albeit still falling short of human expert accuracy standards.",2,new
